smiles,group
CCOc1cc(N=Nc2c(Br)cc([N+](=O)[O-])cc2[N+](=O)[O-])c(NC(C)=O)c(N(CCOC(C)=O)CCOC(C)=O)c1,test
C=CCN(Cc1ccccc1)c1cc(NC(C)=O)c(N=Nc2c(Br)cc([N+](=O)[O-])cc2[N+](=O)[O-])cc1OC,training
CC(=O)OCCN(CCOC(C)=O)c1ccc(N=Nc2nc3ccc(SC#N)cc3s2)c(C)c1,training
Clc1nc(N2CCCCC2)c2nc(Cl)nc(N3CCCCC3)c2n1,training
FC(F)OC(Cl)C(F)(F)F,training
Cc1ccc(O)c(C)c1,test
CNC(=O)Oc1cccc2c1OC(C)(C)C2,training
O=C1c2ccccc2C(=O)c2c1ccc1nc3c(ccc4c(O)c5ccccc5c(O)c43)nc21,valid
CC(=O)Nc1cc(N(CCOC(C)=O)CCOC(C)=O)ccc1N=Nc1ccc([N+](=O)[O-])cc1Cl,training
Cc1c(C#N)c(NCCCOCCOc2ccccc2)nc(NCCO)c1N=Nc1ccc([N+](=O)[O-])cc1C#N,training
CC(=O)OCCN(CCC#N)c1ccc(N=Nc2nc3ccc([N+](=O)[O-])cc3s2)cc1,test
CC(=O)Nc1cc(N(CCOC(C)=O)CCOC(C)=O)ccc1N=Nc1ccc([N+](=O)[O-])cc1[N+](=O)[O-],training
CC(=O)OCCN(CCOC(C)=O)c1ccc(N=Nc2nc3ccc([N+](=O)[O-])cc3s2)c(C)c1,training
COC(=O)CCN(CCC(=O)OC)c1ccc(N=Nc2ccc([N+](=O)[O-])cc2[N+](=O)[O-])c(NC(C)=O)c1,training
CC(=O)Nc1cc(N(CCOC(C)=O)CCOC(C)=O)ccc1N=Nc1ccc([N+](=O)[O-])cc1,training
CCC(=O)Nc1cc(N(CCOC(C)=O)CCOC(C)=O)ccc1N=Nc1ccc([N+](=O)[O-])cc1,test
COc1cc(N=Nc2c(Br)cc([N+](=O)[O-])cc2[N+](=O)[O-])c(NC(C)=O)cc1N(CCOC(C)=O)CCOC(C)=O,training
COc1cc(N=Nc2c(Cl)cc([N+](=O)[O-])cc2[N+](=O)[O-])c(NC(C)=O)cc1N(CCOC(C)=O)CCOC(C)=O,training
COCCOC(=O)CCNc1cc(NC(C)=O)c(N=Nc2c(Br)cc([N+](=O)[O-])cc2[N+](=O)[O-])cc1OC,training
CCN(CCOC(C)=O)c1ccc(N=Nc2ncc([N+](=O)[O-])s2)c(C)c1,valid
CCN(CCC(=O)OC)c1ccc(N=Nc2snc3ccc([N+](=O)[O-])cc23)cc1,test
Nc1c(C(=O)Nc2cc3c(cc2Br)C(=O)c2ccccc2C3=O)ccc2c1C(=O)c1ccccc1C2=O,training
CCN(CC)c1ccc(N=Nc2sc([N+](=O)[O-])cc2[N+](=O)[O-])c(NC(C)=O)c1,training
COC(=O)CCN(CCC(=O)OC)c1ccc(N=Nc2ccc([N+](=O)[O-])cc2)c(NC(C)=O)c1,training
CC(=O)OCCN(CCOC(C)=O)c1ccc(N=Nc2cccc([N+](=O)[O-])c2C#N)c(C)c1,training
O=C1c2c(Oc3ccc([N+](=O)[O-])cc3[N+](=O)[O-])ccc([N+](=O)[O-])c2C(=O)c2c(Oc3ccc([N+](=O)[O-])cc3[N+](=O)[O-])ccc([N+](=O)[O-])c21,test
CC(=O)Nc1cc(N(CCC#N)CCOC(C)=O)ccc1N=Nc1ccc([N+](=O)[O-])cc1Cl,training
CC(=O)OCCN(CCOC(C)=O)c1ccc(N=Nc2ccc([N+](=O)[O-])cc2C#N)cc1,training
O=C1c2c(Oc3ccc([N+](=O)[O-])cc3[N+](=O)[O-])ccc([N+](=O)[O-])c2C(=O)c2c([N+](=O)[O-])ccc(Oc3ccc([N+](=O)[O-])cc3[N+](=O)[O-])c21,training
CCSc1nnc(N=Nc2ccc(N(CC)Cc3ccccc3)cc2NC(C)=O)s1,training
COCCCNc1nc(NCCCOC)c(N=Nc2sc(C(=O)OC)c(C)c2C#N)c(C)c1C#N,test
N#CC(Cl)(Cl)Cl,training
O=C1OC2(c3ccc(O)cc3Oc3cc(O)ccc32)c2c(Cl)c(Cl)c(Cl)c(Cl)c21,valid
FC(F)OC(F)(F)C(F)Cl,training
O=c1c2ccccc2c2nc3ccc4c(=O)c5ccccc5c5nc6ccc1c2c6c3c45,training
CCN(CCOC(=O)c1ccccc1)c1ccc(N=Nc2nc3ccc([N+](=O)[O-])cc3s2)cc1,test
CN(C)c1ccc(C2(c3ccc(N(C)C)cc3N(C)C)OC(=O)c3cc(N(C)C)ccc32)cc1,training
CCN(CCO)c1ccc(N=Nc2snc3ccc([N+](=O)[O-])cc23)c(C)c1,training
Cc1ccc([N+](=O)[O-])cc1,training
c1ccccc1,training
FC(F)(Cl)Cl,test
CCN(CC)c1ccc2c(c1)Oc1cc(N(CC)CC)ccc1C21OC(=O)c2ccccc21,training
O=[N+]([O-])c1ccc(ON=Cc2cc(Br)c(O)c(Br)c2)c([N+](=O)[O-])c1,training
CCOCCOCCN(CC)c1ccc(N=Nc2c(C#N)cc([N+](=O)[O-])cc2C#N)c(NC(C)=O)c1,training
FC(F)(F)C(Cl)Cl,valid
CC(=O)OCCN(CCOC(C)=O)c1ccc(N=Nc2c(Br)cc([N+](=O)[O-])cc2Br)cc1,test
CC(CCl)OP(=O)(OCCOP(=O)(OC(C)CCl)OC(C)CCl)OC(C)CCl,training
ClCC(Cl)CCl,training
Fc1ccccc1,training
CC1(C)CC(N=C=O)CC(C)(CNC(=O)NCC2(C)CC(N=C=O)CC(C)(C)C2)C1,training
FC(Cl)C(F)(F)Br,test
O=[N+]([O-])c1cc([N+](=O)[O-])c(C=Cc2c([N+](=O)[O-])cc([N+](=O)[O-])cc2[N+](=O)[O-])c([N+](=O)[O-])c1,training
Cc1ccccc1[N+](=O)[O-],training
C1=CCC=CC1,training
CCN(CCC#N)c1ccc(N=Nc2nc3ccc(S(C)(=O)=O)cc3s2)c(C)c1,training
ClC(Cl)(Cl)Cl,test
CCNc1nc(Cl)nc(NC(C)C)n1,training
BrC(Br)Br,valid
BrC(Br)Br,training
ClC(Cl)C(Cl)Cl,training
FC(F)(F)C(Cl)Br,test
CCNc1cc2c(cc1C)C1(OC(=O)c3ccccc31)c1cc(C)c(NCC)cc1O2,training
CCC(=O)Nc1cc(NCCOCCC#N)c(OC)cc1N=Nc1c(Cl)cc([N+](=O)[O-])cc1[N+](=O)[O-],training
CC(=O)OCCN(CCC#N)c1ccc(N=Nc2cccc([N+](=O)[O-])c2C#N)cc1,training
COc1cc(N=Nc2c(Br)cc([N+](=O)[O-])cc2[N+](=O)[O-])c(NC(C)=O)cc1NCCC#N,training
COC(=O)CCN(CCC(=O)OC)c1ccc(N=Nc2c(Cl)cc([N+](=O)[O-])cc2Br)cc1,test
Brc1ccccc1,training
CCN(CCC#N)c1cc(NC(C)=O)c(N=Nc2c(Br)cc([N+](=O)[O-])cc2[N+](=O)[O-])cc1OC,training
Oc1ccc(Cl)cc1,training
CCOC(=O)C1(c2ccccc2)CCN(CCC(C#N)(c2ccccc2)c2ccccc2)CC1,valid
CC(F)(Cl)Cl,test
CC1(C)CC(OC(=O)CCCCCCCCC(=O)OC2CC(C)(C)N(O)C(C)(C)C2)CC(C)(C)N1O,training
ClC=C(Cl)Cl,training
FC(F)(F)c1ccc(Cl)nc1,training
COc1ccc(Cl)cc1C(=O)NCCc1ccc(S(=O)(=O)NC(=O)NC2CCCCC2)cc1,training
CCOC(=O)CC(SP(=S)(OC)OC)C(=O)OCC,test
CC(=O)OCCN(CCC#N)c1ccc(N=Nc2nc3cc(Cl)c(Cl)cc3s2)cc1,training
CC(=O)OCCN(CCC#N)c1ccc(N=Nc2nc3ccc(Cl)c(Cl)c3s2)cc1,training
Clc1ccccc1,training
CCN(CC)c1ccc(N=Nc2c(C#N)cc([N+](=O)[O-])cc2[N+](=O)[O-])c(NC(C)=O)c1,training
CCC(Cc1ccccc1)(C(=O)c1ccc(N2CCOCC2)cc1)N(C)C,test
CCCN(CCC)c1c([N+](=O)[O-])cc(C(F)(F)F)c(N)c1[N+](=O)[O-],training
Nc1cccc(N=Nc2cccc(N=Nc3cccc(N)c3N)c2)c1N,valid
O=[N+]([O-])c1cc(C(F)(F)F)cc([N+](=O)[O-])c1Cl,training
O=C(C(Cl)(Cl)Cl)C(Cl)(Cl)Cl,training
C=CCN(CCC#N)c1cc(NC(C)=O)c(N=Nc2c(Br)cc([N+](=O)[O-])cc2[N+](=O)[O-])cc1OC,test
FC(F)(F)C(F)(F)Cl,training
CN(C)C1C(=O)C(C(N)=O)=C(O)C2(O)C(=O)C3=C(O)c4c(O)ccc(Cl)c4C(C)(O)C3CC12,training
FC(F)(Cl)C(Cl)Cl,training
CCN(CCC#N)c1ccc(N=Nc2nc3ccc([N+](=O)[O-])cc3s2)c(C)c1,training
O=P(OCCCl)(OCCCl)OCC(CCl)(CCl)COP(=O)(OCCCl)OCCCl,test
ClC(Cl)(Cl)Br,training
O=C(F)C(F)(OC(F)(F)C(F)(F)C(F)(F)F)C(F)(F)F,training
FC(Cl)(Cl)Cl,training
CCN(CCC#N)c1ccc(N=Nc2nc3ccc([N+](=O)[O-])cc3s2)cc1,valid
FC(C(F)(F)F)C(F)(F)F,test
CC(=O)Nc1ccc(NC(=O)c2cc3ccccc3c(N=Nc3cc(C(N)=O)ccc3Cl)c2O)cc1,training
Clc1nc(Cl)c(Cl)c(Cl)n1,training
Oc1ccc(Cl)cc1Cl,training
O=[SH](=O)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F,training
CCN(CC)c1ccc(N=Nc2c(C#N)cc([N+](=O)[O-])cc2C#N)c(NC(C)=O)c1,test
CCCN(CCC)c1ccc(N=Nc2nnc(SCC)s2)c(NC(C)=O)c1,training
CON(C)C(=O)Nc1ccc(Cl)c(Cl)c1,training
Fc1nc(F)c(Cl)c(F)c1Cl,training
CCCN(CCC)C(=O)SCC,training
N#CCCN(CCc1ccccc1)c1ccc(N=Nc2ncc([N+](=O)[O-])s2)cc1,test
O=NN(c1ccccc1)c1ccccc1,training
CCCCN(CCOC(C)=O)c1ccc(N=Nc2c(C#N)cc([N+](=O)[O-])cc2C#N)c(C)c1,valid
O=[N+]([O-])c1ccccc1C(F)(F)F,training
Cc1ccccc1,training
CCNc1cc(NC(C)=O)c(N=Nc2c(Cl)cc([N+](=O)[O-])cc2[N+](=O)[O-])cc1OCCOC,test
CCc1cccc(C)c1N(C(=O)CCl)C(C)COC,training
CCCCOC(=O)c1ccccc1C(=O)OCc1ccccc1,training
O=[N+]([O-])c1cccc(C(F)(F)F)c1,training
CC(=O)OCCN(CCC#N)c1ccc(N=Nc2ccc([N+](=O)[O-])cc2)cc1,training
FC(F)(F)CC(F)(F)F,test
CCN(CCN1C(=O)CCC1=O)c1ccc(N=Nc2ccc([N+](=O)[O-])cc2Cl)c(NC(C)=O)c1,training
Cc1cccc(Cc2cc(C)c(N)c(Cc3cccc(C)c3N)c2)c1N,training
ClC(Cl)=C(Cl)Cl,training
Clc1nc(C(Cl)(Cl)Cl)ns1,valid
FC(F)CC(F)(Cl)C(F)F,test
CCOc1cc(N(CC)CC)ccc1C1(c2c(C)n(CC)c3ccccc23)OC(=O)c2ncccc21,training
CCN(CC)c1cc(NC(C)=O)c(N=Nc2c(Br)cc([N+](=O)[O-])cc2[N+](=O)[O-])cc1OC,training
O=C1NC(=O)c2ccc3c4ccc5c6c(ccc(c7ccc1c2c73)c64)C(=O)NC5=O,training
CCN(CC)c1ccc(N=Nc2ccc([N+](=O)[O-])cc2[N+](=O)[O-])c(NC(C)=O)c1,training
CCN(CC)c1ccc(N=Nc2ncc([N+](=O)[O-])s2)c(C)c1,test
CCOc1cc(N(CC)CC)ccc1C1(c2c(C)n(CC)c3ccccc23)OC(=O)c2cccnc21,training
N#Cc1nc(Cl)c(Cl)c(Cl)c1Cl,training
CCNc1cc(NC(=O)CC)c(N=Nc2c(Cl)cc([N+](=O)[O-])cc2[N+](=O)[O-])cc1OCCOC,training
C=CCN(CC=C)c1cc(NC(C)=O)c(N=Nc2c(Br)cc([N+](=O)[O-])cc2[N+](=O)[O-])cc1OC,training
CCNc1cc(NC(C)=O)c(N=Nc2c(Br)cc([N+](=O)[O-])cc2[N+](=O)[O-])cc1OC,test
CN(C)c1ccc(C2(c3ccc(N(C)C)cc3)OC(=O)c3cc(N(C)C)ccc32)cc1,training
FC(F)(F)C(F)(Cl)Cl,valid
FC1(F)OC(F)(F)C(F)(F)C1(F)F,training
CC(=O)Nc1cc(NCC(C)O)c(Cl)cc1N=Nc1ccc([N+](=O)[O-])cc1Cl,training
CN(CCO)S(=O)(=O)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F,test
FC(F)(Cl)C(F)(F)Cl,training
O=C(C(F)(F)C(F)(F)F)C(F)(C(F)(F)F)C(F)(F)F,training
O=C1C2CC=CCC2C(=O)N1SC(Cl)(Cl)Cl,training
FC(F)(F)C(F)(F)I,training
C=Cc1ccccc1,test
Cc1cc(N(CCO)CCO)ccc1N=Nc1ccc([N+](=O)[O-])cc1Cl,training
Cc1c([N+](=O)[O-])c(C)c([N+](=O)[O-])c(C(C)(C)C)c1[N+](=O)[O-],training
FC(F)(F)C(F)(F)C(F)(F)F,training
FC(F)(Br)C(F)(F)Br,valid
CC(=O)OCCN(CCC#N)c1ccc(N=Nc2ccc([N+](=O)[O-])cc2Cl)cc1,test
COC(=O)CCN(CCC#N)c1ccc(N=Nc2ccc([N+](=O)[O-])cc2Cl)cc1,training
CCN(CC)c1ccc(N=Nc2c(Br)cc([N+](=O)[O-])cc2[N+](=O)[O-])c(NC(C)=O)c1,training
Ic1ccccc1,training
CCc1ccccc1,training
COP(=S)(OC)Oc1ccc([N+](=O)[O-])cc1,test
ClCC(Cl)(Cl)Cl,training
N#CCCOCCN(CCC#N)c1ccc(N=Nc2ccc([N+](=O)[O-])cc2)cc1,training
O=C(OC(Cl)(Cl)Cl)OC(Cl)(Cl)Cl,training
N#CCCN(CCOC(=O)c1ccccc1)c1ccc(N=Nc2ccc([N+](=O)[O-])cc2)cc1,training
c1ccc2sccc2c1,test
CCC(Cc1ccc(C)cc1)(C(=O)c1ccc(N2CCOCC2)cc1)N(C)C,training
O=[N+]([O-])c1cc(Cl)c(N=Nc2ccc(NCC(O)CO)c3ccccc23)c([N+](=O)[O-])c1,valid
O=C(Nc1ccc([N+](=O)[O-])cc1O)C(F)(F)C(F)(F)C(F)(F)F,training
Oc1c(Cl)cc(Cl)cc1Cl,training
COc1cc(-c2ccc(Nc3ccc([N+](=O)[O-])cc3[N+](=O)[O-])c(OC)c2)ccc1Nc1ccc([N+](=O)[O-])cc1[N+](=O)[O-],test
Cc1cc2c(cc1C=C(C#N)C#N)C(C)CC(C)(C)N2CCC(=O)Nc1ccccc1,training
N#CCCN(CCOC(=O)c1ccccc1)c1ccc(N=Nc2c(Cl)cc([N+](=O)[O-])cc2Cl)cc1,training
O=P(OC(CCl)CCl)(OC(CCl)CCl)OC(CCl)CCl,training
COc1ccc(C(N)=O)cc1N=Nc1c(O)c(C(=O)Nc2ccc(Cl)cc2OC)cc2ccccc12,training
O=[N+]([O-])c1ccc(Nc2ccc(N=Nc3ccc(O)c(-c4ccccc4)c3)cc2)c([N+](=O)[O-])c1,test
COC(=O)OCCN(CCOC(=O)OC)c1ccc(N=Nc2ccc([N+](=O)[O-])cc2C#N)c(C)c1,training
CCCCCCC(C)OC(=O)COc1nc(F)c(Cl)c(N)c1Cl,training
N#Cc1c(Cl)c(Cl)c(Cl)c(C#N)c1Cl,training
N#Cc1c(Cl)c(Cl)c(Cl)c(C#N)c1Cl,valid
O=[SH](=O)C1(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C1(F)C(F)(F)F,test
Nc1cccc(C(=O)NC2=NN(c3c(Cl)cc(Cl)cc3Cl)C(=O)C2)c1,training
Cc1ccc(C)cc1,training
CC(=O)OCCN(CCC#N)c1ccc(N=Nc2c(Cl)cc([N+](=O)[O-])cc2Cl)cc1,training
O=C(F)C(F)(OC(F)(F)C(F)(OC(F)(F)C(F)(F)[SH](=O)=O)C(F)(F)F)C(F)(F)F,training
Cc1c(N)cccc1NC(=O)c1c(Cl)c(Cl)c(Cl)c(Cl)c1C#N,test
Cc1ccccc1C,training
CCOCCOCCN(CC)c1ccc(N=Nc2c(Br)cc([N+](=O)[O-])cc2Br)c(NC(C)=O)c1,training
Oc1cc(C(F)(F)F)nc2c(C(F)(F)F)cccc12,training
CCNc1ccc(C(OC(C)=O)(c2ccc(N(C)C)cc2)c2ccc(N(C)C)cc2)cc1C,training
CC1(C)OCC2(OC(COCc3ccccc3)C(OCc3ccccc3)C2OCc2ccccc2)O1,test
FC(F)(F)C(Cl)(Cl)Cl,training
C=CCN(CCC#N)c1ccc(N=Nc2ccc([N+](=O)[O-])cc2Cl)c(NC(C)=O)c1,valid
Cc1cccc(C)c1,training
O=[N+]([O-])c1cc(Cl)c(N=Nc2ccc(N(CCO)CCO)cc2)c(Cl)c1,training
Clc1cc(Cl)c(Cl)nc1Cl,test
N#CCCN(CCO)c1ccc(N=Nc2ccc([N+](=O)[O-])cc2Cl)cc1,training
FC(Cl)C(F)(F)C(F)(F)Cl,training
CCNc1ccc(C(OC(C)=O)(c2ccc(N(C)C)cc2)c2ccc(NCC)c(C)c2)cc1C,training
CCC(=O)Nc1cc(N(CC)CC)ccc1N=Nc1c(Br)cc([N+](=O)[O-])cc1C#N,training
O=C(NC(=O)c1c(F)cccc1F)Nc1ccc(Cl)cc1,test
FC(F)(F)C(F)(F)C(Cl)Cl,training
CCCN(CCC)c1c([N+](=O)[O-])cc(C(C)C)cc1[N+](=O)[O-],training
Cc1c(Br)c(Br)c(Br)c(Br)c1Br,training
FC(F)(Cl)C(F)(Cl)Cl,valid
O=C(Cl)c1c(Cl)c(Cl)c(C(=O)Cl)c(Cl)c1Cl,test
Clc1cnc(Cl)c(Cl)c1Cl,training
Clc1cc(Cl)c(Cl)c(Cl)n1,training
CCOP(=S)(OCC)Oc1ccc([N+](=O)[O-])cc1,training
CC(F)(F)CC(F)(F)F,training
CCN(CC)c1ccc(N=Nc2c(C#N)cc(C)cc2C#N)c(NS(C)(=O)=O)c1,test
CS(=O)(=O)c1ccc(C(O)C(CF)NC(=O)C(Cl)Cl)cc1,training
O=[SH](=O)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F,training
Cc1ccc(C)c(C)c1,training
ClC(Cl)C(Cl)(Cl)Cl,training
ClC(Cl)C(Cl)(Cl)Cl,test
Clc1ccc(C(Cl)(Cl)Cl)cn1,training
CCCCC,valid
CCCc1ccccc1,training
NS(=O)(=O)c1ccc(N=Nc2ccc3c(Cl)ccc(Cl)c3c2[O])c([O])c1,training
C=CC(=O)OCc1c(Br)c(Br)c(Br)c(Br)c1Br,test
CCCCOC(=O)c1ccccc1C(=O)OCCCC,training
COC(F)(F)C(F)(C(F)(F)F)C(F)(F)F,training
Clc1cccc(C(Cl)(Cl)Cl)n1,training
Nc1ccc(-c2ccc(N)c(Cl)c2)cc1Cl,training
CCN(CC)c1ccc(N=Nc2c(Br)cc([N+](=O)[O-])cc2Br)c(NC(C)=O)c1,test
CCN(CCO)S(=O)(=O)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F,training
CCOC(=O)C(C)(C)Oc1ccc(C2CC2(Cl)Cl)cc1,training
O=S(=O)(C(Cl)(Cl)Cl)C(Cl)(Cl)Cl,training
N#Cc1c(Cl)c(Cl)c(Cl)c(Cl)c1C(=O)Nc1ccc(N)cc1,valid
CN1C(=O)c2ccc3c4ccc5c6c(ccc(c7ccc(c2c37)C1=O)c64)C(=O)N(C)C5=O,test
Clc1nc(Cl)c(Cl)c(Cl)c1Cl,training
c1ccc2ccccc2c1,training
O=C1C(Cl)C(CCl)CN1c1cccc(C(F)(F)F)c1,training
O=C(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F,training
CN(CCC#N)c1ccc(N=Nc2nc3cc(Cl)c(Cl)cc3s2)cc1,test
O=[N+]([O-])c1cc(Cl)c(N=Nc2ccc(N(CCO)CCO)cc2Cl)c(Br)c1,training
CCN(CCC#N)c1ccc(N=Nc2ccc([N+](=O)[O-])cc2C#N)cc1,training
COC(F)(F)C(F)(F)C(F)(F)C(F)(F)F,training
Oc1cc(Cl)c(Cl)cc1Cl,training
O=[N+]([O-])c1cc(Cl)c(N=Nc2ccc(N(CCO)CCO)cc2Cl)c(Cl)c1,test
O=[N+]([O-])c1cc(C(F)(F)F)ccc1Cl,training
O=[N+]([O-])c1ccc(Cl)c(C(F)(F)F)c1,valid
CN(C)c1ccc(C(O)(c2ccc(N(C)C)cc2)c2ccc(N(C)C)cc2)cc1,training
FC(Cl)(Cl)C(F)(Cl)Cl,training
FC(F)(Cl)C(Cl)(Cl)Cl,test
Oc1ccc(Cl)c(Cl)c1Cl,training
COC(=O)C(F)(F)C(F)(F)OC(F)(C(F)(F)F)C(F)(F)OC(F)(C(=O)F)C(F)(F)F,training
Oc1cc(Cl)cc(Cl)c1Cl,training
Clc1ccccc1Cl,training
O=C1OC(=O)c2ccc3c4ccc5c6c(ccc(c7ccc1c2c73)c64)C(=O)OC5=O,test
CCN(CCC#N)c1ccc(N=Nc2nc3ccc(Cl)c(Cl)c3s2)cc1,training
CCN(CC)c1ccc(N=Nc2c(C#N)cc([N+](=O)[O-])cc2C#N)c(C)c1,training
O=[N+]([O-])c1cc(Cl)c(N=Nc2ccc(N3CCS(=O)(=O)CC3)cc2)c(Cl)c1,training
N#CCCN(CCC#N)c1ccc(N=Nc2ccc([N+](=O)[O-])cc2Cl)cc1,valid
c1ccc(Nc2ccccc2)cc1,test
CN(CCO)S(=O)(=O)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F,training
FC(OC(F)(F)C(F)(F)C(F)(F)F)C(F)(F)F,training
CC(C)N(C(=O)SCC(Cl)=CCl)C(C)C,training
CN(C)C1C(=O)C(C(N)=O)=C(O)C2(O)C(=O)C3=C(O)c4c(O)cccc4C(C)(O)C3C(O)C12,training
COc1nc(OC)nc(-c2ccc3ccc4cccc5ccc2c3c45)n1,test
CC(=O)OCCN(C)S(=O)(=O)c1ccc2c(N=Nc3ccc(N=Nc4ccccc4)cc3)c(O)ccc2c1,training
Cc1c([N+](=O)[O-])cc2c(c1[N+](=O)[O-])C(C)(C)CC2(C)C,training
O=S(=O)(OS(=O)(=O)C(F)(F)F)C(F)(F)F,training
CN(CCC#N)c1ccc(N=Nc2ccc([N+](=O)[O-])cc2)cc1,training
O=[N+]([O-])c1c(Cl)c(Cl)c(Cl)c(Cl)c1Cl,test
CCCN(CCC)c1ccc(N=Nc2c(C#N)cc(C)cc2C#N)c(NS(C)(=O)=O)c1,training
COC(=O)CC(C)(C)C(Cl)CC(Cl)(Cl)Cl,valid
COc1cc(OC)c(NC(=O)c2cc3ccccc3c(N=Nc3cc(C(=O)Nc4ccc(C(N)=O)cc4)ccc3OC)c2O)cc1Cl,training
Clc1ccc(Cl)cc1,training
CCOP(=S)(OCC)Oc1cc(C)nc(C(C)C)n1,test
c1ccc(Oc2ccccc2)cc1,training
FC(F)(F)C(F)(F)C(F)(F)C(F)(F)F,training
C=CC(=O)OCCN(C)S(=O)(=O)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F,training
ClCC(Cl)(Cl)C(Cl)Cl,training
O=[N+]([O-])c1cc(C(F)(F)F)c(Cl)c([N+](=O)[O-])c1Cl,test
O=[N+]([O-])c1cc(Cl)c(N=Nc2ccc(NCCO)c3ccccc23)c([N+](=O)[O-])c1,training
CCCCCC,training
N#CCCN(CCc1ccccc1)c1ccc(N=Nc2ccc([N+](=O)[O-])cc2C#N)cc1,training
COC(C)(C)CC(C)(C#N)N=NC(C)(C#N)CC(C)(C)OC,valid
CC(=O)Oc1cc(Oc2ccc(C(F)(F)F)cc2Cl)ccc1[N+](=O)[O-],test
CCN(CCO)c1ccc(N=Nc2ccc([N+](=O)[O-])cc2Cl)cc1,training
CC(C)(Cl)OC(C)(C)Cl,training
O=C(C=CC(=O)Nc1c(Br)cc(Br)cc1Br)Nc1c(Br)cc(Br)cc1Br,training
ClC1(Cl)CCCC(Br)(Br)C1(Br)Br,training
COc1cccc(OC)c1C(=O)P(=O)(CC(C)CC(C)(C)C)C(=O)c1c(OC)cccc1OC,test
CC1=NN(c2cc(Cl)ccc2Cl)C(=O)C1N=Nc1cc(S(N)(=O)=O)ccc1O,training
CCn1cc(C(=O)O)c(=O)c2cc(F)c(N3CCNCC3)nc21,training
CC(C)(c1ccc(N(CC2CO2)CC2CO2)cc1)c1ccc(C(C)(C)c2ccc(N(CC3CO3)CC3CO3)cc2)cc1,training
CCN(CCOC(C)OCC(C)C)c1ccc(N=Nc2ccc([N+](=O)[O-])cc2[N+](=O)[O-])cc1,training
OCC1C(CO)C2(Cl)C(Cl)=C(Cl)C1(Cl)C2(Cl)Cl,test
CC(O)COCC(C)OC(C)COCC(C)Oc1ccc(C(C)(C)c2ccc(OCC(C)OC(C)COCC(C)OC(C)CO)cc2)cc1,training
Clc1cnc(C(Cl)(Cl)Cl)c(Cl)c1,valid
Clc1ccc(Cl)c(C(Cl)(Cl)Cl)n1,training
C=CCN(C(=O)C(Cl)Cl)c1cccc(C(F)(F)F)c1,training
CC(C)N(C(=O)SCC(Cl)=C(Cl)Cl)C(C)C,test
CCN(CCC#N)c1ccc(N=Nc2ccc([N+](=O)[O-])cc2)cc1,training
O=C(NC(=O)c1ccccc1Cl)Nc1ccc(OC(F)(F)F)cc1,training
COC(=O)Nc1ccc(N=Nc2ccc(N=Nc3ccc(O)cc3)cc2C)cc1,training
c1ccc(-c2ccccc2)cc1,training
N#CCCN(CCC#N)c1ccc(N=Nc2c(Cl)cc([N+](=O)[O-])cc2Cl)cc1,test
CN(C)c1ccc(C(c2ccc(N(C)C)cc2)c2ccc(N(C)C)cc2)cc1,training
Fc1c(F)c(F)c(Br)c(F)c1F,training
O=C(CBr)Nc1ccc(Cl)cc1C(=O)c1ccccc1F,training
Oc1c(Cl)cc(Cl)c(Cl)c1Cl,valid
c1ccc2c(c1)Oc1ccccc1O2,test
Clc1nc(Cl)nc(Nc2ccccc2Cl)n1,training
ClC1(Cl)CCCC(Br)(Br)C1(Cl)Br,training
CC(=O)Nc1ccc(N=Nc2ccc(N=Nc3ccc(O)cc3)cc2C)cc1,training
Nc1ccc(S(=O)(=O)Nc2nccs2)cc1,training
O=C1NC(=O)c2c(Cl)c(Cl)c(Cl)c(Cl)c21,test
Cc1cccc2ccccc12,training
Nc1ccc(S(=O)(=O)Nc2ccccn2)cc1,training
Fc1ccc(C(F)(F)F)cc1Cl,training
O=[SH](=O)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F,training
FC(C(F)C(F)(F)C(F)(F)F)C(F)(F)F,test
O=S1OCC2C(CO1)C1(Cl)C(Cl)=C(Cl)C2(Cl)C1(Cl)Cl,training
Nc1cc(C(F)(F)F)ccc1Oc1ccc(Cl)cc1,valid
CCN(CCO)S(=O)(=O)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F,training
FC(F)(F)C(F)(F)C(F)(F)C(F)(F)I,training
O=[SH](=O)C1(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C1(F)C(F)(F)C(F)(F)F,test
CCN(CCC#N)c1ccc(N=Nc2ccc([N+](=O)[O-])cc2Cl)c(C)c1,training
O=S(=O)(c1ccccc1)N(SC(Cl)(Cl)Cl)c1ccccc1,training
FC(F)(F)c1cccc(C(F)(F)F)c1,training
COc1ccc(N(C)N=CC2(O)N(C)c3ccccc3C2(C)C)cc1,training
